,Composer,Title,First_Offset,Measures_Beats,Melodic_Entry_Intervals,Offsets,Soggetti,Time_Entry_Intervals,Voices,Presentation_Type,Number_Entries,Flexed_Entries,Parallel_Entries,Parallel_Voice,Count_Non_Overlaps
50,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,542.0,"['68/4.0', '70/1.0', '76/4.5', '77/3.0', '81/1.0', '82/4.0', '83/1.0', '85/1.0', '86/4.0', '90/2.0', '95/3.0', '102/4.0', '103/1.0', '103/3.0', '106/4.0', '107/1.0', '107/3.0', '108/2.0', '108/3.0', '108/4.5', '109/1.0', '110/1.0', '110/4.0', '111/2.0', '111/3.0', '114/1.0', '114/2.0', '114/3.0', '114/4.0', '117/1.0', '117/3.0', '118/4.0', '123/3.0', '124/1.0', '124/3.0', '128/3.0', '128/4.0', '129/4.0', '130/2.0', '132/2.0', '136/2.5', '136/3.0', '136/4.0', '142/3.0', '143/1.0', '143/2.0', '148/2.0', '148/4.0', '157/1.0', '158/2.0', '158/3.5', '163/3.0', '164/1.0', '167/4.5', '174/1.0', '174/2.0', '174/3.0', '174/4.0', '175/3.0', '176/1.0']","['P1', 'P4', 'M-3', 'M2', 'P-4', 'm3', 'm-7', 'P-4', 'M13', 'P1', 'M-9', 'M2', 'P8', 'P-8', 'P-5', 'P8', 'M-2', 'M-2', 'm-2', 'M-2', 'P1', 'P12', 'M-2', 'm-7', 'M2', 'm3', 'm-7', 'm3', 'M6', 'm3', 'm-10', 'm10', 'M-9', 'M2', 'M-2', 'M3', 'm-2', 'm2', 'P1', 'P4', 'M2', 'M-2', 'P1', 'M-6', 'M3', 'P-4', 'P-5', 'M9', 'm7', 'M-2', 'm-6', 'M-2', 'M-6', 'M2', 'm3', 'm-2', 'M6', 'M-10', 'm3']","[542.0, 552.0, 607.0, 612.0, 640.0, 654.0, 656.0, 672.0, 686.0, 714.0, 756.0, 814.0, 816.0, 820.0, 846.0, 848.0, 852.0, 858.0, 860.0, 863.0, 864.0, 872.0, 878.0, 882.0, 884.0, 904.0, 906.0, 908.0, 910.0, 928.0, 932.0, 942.0, 980.0, 984.0, 988.0, 1020.0, 1022.0, 1030.0, 1034.0, 1050.0, 1083.0, 1084.0, 1086.0, 1132.0, 1136.0, 1138.0, 1178.0, 1182.0, 1248.0, 1258.0, 1261.0, 1300.0, 1304.0, 1335.0, 1384.0, 1386.0, 1388.0, 1390.0, 1396.0, 1400.0]","[('2', '-2', '-2', '-2'), ('-2', '-2', '-2', '-2'), ('-3', '-2', '-2', '-2'), ('3', '-2', '-2', '-2'), ('-5', '-2', '-2', '-2')]","[10.0, 55.0, 5.0, 28.0, 14.0, 2.0, 16.0, 14.0, 28.0, 42.0, 58.0, 2.0, 4.0, 26.0, 2.0, 4.0, 6.0, 2.0, 3.0, 1.0, 8.0, 6.0, 4.0, 2.0, 20.0, 2.0, 2.0, 2.0, 18.0, 4.0, 10.0, 38.0, 4.0, 4.0, 32.0, 2.0, 8.0, 4.0, 16.0, 33.0, 1.0, 2.0, 46.0, 4.0, 2.0, 40.0, 4.0, 66.0, 10.0, 3.0, 39.0, 4.0, 31.0, 49.0, 2.0, 2.0, 2.0, 6.0, 4.0]","['Quintus', 'Altus', 'Altus', 'Quintus', 'Altus', 'Quintus', 'Quintus', 'Tenor', 'Bassus', 'Cantus', 'Cantus', 'Quintus', 'Quintus', 'Cantus', 'Tenor', 'Bassus', 'Quintus', 'Quintus', 'Quintus', 'Quintus', 'Quintus', 'Tenor', 'Cantus', 'Cantus', 'Quintus', 'Altus', 'Altus', 'Quintus', 'Quintus', 'Cantus', 'Cantus', 'Tenor', 'Cantus', 'Quintus', 'Quintus', 'Tenor', 'Tenor', 'Quintus', 'Altus', 'Altus', 'Cantus', 'Cantus', 'Cantus', 'Cantus', 'Quintus', 'Quintus', 'Quintus', 'Bassus', 'Altus', 'Cantus', 'Cantus', 'Altus', 'Quintus', 'Bassus', 'Bassus', 'Bassus', 'Bassus', 'Altus', 'Bassus', 'Bassus']",FUGA,60,True,1.0,Tenor,52
51,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,566.0,"['71/4.0', '72/4.0', '73/2.0', '74/2.0', '74/4.0']","['P4', 'P-8', 'P5', 'm-2']","[566.0, 574.0, 578.0, 586.0, 590.0]","[('-4', '2', '2', '2'), ('2', '2', '2', '2'), ('-2', '2', '2', '2'), ('-5', '2', '2', '2'), ('-8', '2', '2', '2'), ('-3', '2', '2', '2'), ('4', '2', '2', '2')]","[8.0, 4.0, 8.0, 4.0]","['Quintus', 'Quintus', 'Quintus', 'Tenor', 'Tenor']",FUGA,5,True,0.0,,4
52,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,567.0,"['71/4.5', '73/2.5', '75/1.0', '76/2.0', '78/2.0', '81/4.5', '85/4.5', '94/1.0', '96/3.5', '97/4.0', '97/4.5', '100/3.0', '109/2.0', '112/4.0', '114/4.5', '122/1.0', '123/1.0', '125/1.0', '127/2.5', '135/2.0', '135/3.0', '138/3.5', '141/2.0', '142/4.0', '147/4.0', '154/4.0', '158/4.5', '160/4.0']","['P-5', 'P4', 'P5', 'M3', 'A-2', 'P-8', 'A1', 'P4', 'P5', 'm2', 'm-6', 'M-2', 'P5', 'M-10', 'P12', 'P-5', 'M3', 'P-8', 'P-5', 'P15', 'm-3', 'M-2', 'm2', 'm-9', 'm14', 'm-10', 'm6']","[567.0, 579.0, 592.0, 602.0, 618.0, 647.0, 679.0, 744.0, 765.0, 774.0, 775.0, 796.0, 866.0, 894.0, 911.0, 968.0, 976.0, 992.0, 1011.0, 1074.0, 1076.0, 1101.0, 1122.0, 1134.0, 1174.0, 1230.0, 1263.0, 1278.0]","[('-2', '2', '2', '-2'), ('4', '2', '2', '-2'), ('-3', '2', '2', '-2'), ('2', '2', '2', '-2'), ('3', '2', '2', '-2'), ('-8', '2', '2', '-2'), ('5', '2', '2', '-2'), ('-4', '2', '2', '-2')]","[12.0, 13.0, 10.0, 16.0, 29.0, 32.0, 65.0, 21.0, 9.0, 1.0, 21.0, 70.0, 28.0, 17.0, 57.0, 8.0, 16.0, 19.0, 63.0, 2.0, 25.0, 21.0, 12.0, 40.0, 56.0, 33.0, 15.0]","['Quintus', 'Quintus', 'Tenor', 'Altus', 'Altus', 'Altus', 'Tenor', 'Quintus', 'Quintus', 'Altus', 'Cantus', 'Quintus', 'Tenor', 'Tenor', 'Bassus', 'Altus', 'Quintus', 'Tenor', 'Bassus', 'Bassus', 'Cantus', 'Cantus', 'Cantus', 'Altus', 'Tenor', 'Cantus', 'Tenor', 'Altus']",FUGA,28,True,1.0,Bassus,25
53,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,574.0,"['72/4.0', '74/2.0']",['P-4'],"[574.0, 586.0]","[('-4', '2', '2', '2'), ('-2', '2', '2', '2'), ('-5', '2', '2', '2'), ('-8', '2', '2', '2'), ('-3', '2', '2', '2')]",[12.0],"['Quintus', 'Tenor']",FUGA,2,True,0.0,,1
54,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,580.0,"['73/3.0', '78/2.5']",['P8'],"[580.0, 619.0]","[('2', '2', '-2', '-3')]",[39.0],"['Quintus', 'Altus']",FUGA,2,False,0.0,,1
55,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,584.0,"['74/1.0', '75/3.0', '77/3.0', '81/4.0', '85/4.0', '86/4.0']","['M-3', 'M6', 'M-2', 'P-8', 'P5']","[584.0, 596.0, 612.0, 646.0, 678.0, 686.0]","[('2', '-2', '2', '2'), ('-2', '-2', '2', '2'), ('4', '-2', '2', '2'), ('-3', '-2', '2', '2'), ('3', '-2', '2', '2'), ('5', '-2', '2', '2')]","[12.0, 16.0, 34.0, 32.0, 8.0]","['Altus', 'Tenor', 'Altus', 'Altus', 'Tenor', 'Quintus']",FUGA,6,True,1.0,Bassus,5
56,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,592.0,"['75/1.0', '76/1.5']",['P11'],"[592.0, 601.0]","[('8', '-4', '3', '-4'), ('2', '-4', '3', '-4')]",[9.0],"['Bassus', 'Tenor']",FUGA,2,True,0.0,,1
57,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,598.0,"['75/4.0', '78/3.0']",['m-7'],"[598.0, 620.0]","[('-5', '3', '2', '2'), ('-8', '3', '2', '2'), ('-4', '3', '2', '2'), ('-2', '3', '2', '2'), ('-3', '3', '2', '2')]",[22.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,1
58,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,604.0,"['76/3.0', '80/4.0', '84/4.0', '88/1.0', '88/3.0', '90/1.0', '92/1.0', '92/2.0', '94/2.0', '96/4.0', '97/4.5', '98/1.0', '100/1.0', '101/2.0', '102/2.0', '108/1.0', '109/4.0']","['m-3', 'P-8', 'P15', 'M-10', 'M9', 'P-18', 'P12', 'M-6', 'P4', 'M3', 'P4', 'M-9', 'M2', 'M2', 'P-5', 'M3']","[604.0, 638.0, 670.0, 696.0, 700.0, 712.0, 728.0, 730.0, 746.0, 766.0, 775.0, 776.0, 792.0, 802.0, 810.0, 856.0, 870.0]","[('-3', '2', '-2', '-2'), ('2', '2', '-2', '-2'), ('-2', '2', '-2', '-2'), ('3', '2', '-2', '-2'), ('-4', '2', '-2', '-2'), ('5', '2', '-2', '-2')]","[34.0, 32.0, 26.0, 4.0, 12.0, 16.0, 2.0, 16.0, 20.0, 9.0, 1.0, 16.0, 10.0, 8.0, 46.0, 14.0]","['Altus', 'Altus', 'Tenor', 'Cantus', 'Tenor', 'Cantus', 'Bassus', 'Tenor', 'Quintus', 'Quintus', 'Altus', 'Cantus', 'Tenor', 'Quintus', 'Quintus', 'Tenor', 'Tenor']",FUGA,17,True,1.0,Bassus,13
59,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,607.0,"['76/4.5', '81/1.0', '82/4.0', '85/1.0', '86/4.0', '90/1.0', '90/2.0', '95/3.0', '98/3.5', '101/3.5', '102/4.0', '104/3.0', '108/2.0', '108/3.0', '110/1.0', '110/3.0', '111/2.0', '114/1.0', '114/3.0', '117/1.0', '118/4.0', '123/3.0', '124/1.0', '128/1.0', '128/3.0', '129/4.0', '132/1.0', '136/2.5', '142/3.0', '143/1.0', '148/2.0', '148/4.0', '157/1.0', '158/1.0', '163/3.0', '167/4.5', '174/1.0', '174/4.0', '175/3.0']","['M-2', 'P-4', 'P-5', 'P-4', 'M6', 'P8', 'P1', 'P-8', 'P-8', 'm7', 'P-4', 'm3', 'm-7', 'P8', 'M9', 'P-8', 'P5', 'P-5', 'P8', 'P-8', 'm10', 'M-9', 'm-2', 'm2', 'A2', 'A-4', 'P8', 'P1', 'M-6', 'm-2', 'P-5', 'M9', 'P4', 'P-4', 'M-7', 'M2', 'M7', 'M-10']","[607.0, 640.0, 654.0, 672.0, 686.0, 712.0, 714.0, 756.0, 781.0, 805.0, 814.0, 828.0, 858.0, 860.0, 872.0, 876.0, 882.0, 904.0, 908.0, 928.0, 942.0, 980.0, 984.0, 1016.0, 1020.0, 1030.0, 1048.0, 1083.0, 1132.0, 1136.0, 1178.0, 1182.0, 1248.0, 1256.0, 1300.0, 1335.0, 1384.0, 1390.0, 1396.0]","[('2', '-2', '-2', '-2'), ('4', '-2', '-2', '-2'), ('8', '-2', '-2', '-2'), ('6', '-2', '-2', '-2'), ('5', '-2', '-2', '-2'), ('3', '-2', '-2', '-2')]","[33.0, 14.0, 18.0, 14.0, 26.0, 2.0, 42.0, 25.0, 24.0, 9.0, 14.0, 30.0, 2.0, 12.0, 4.0, 6.0, 22.0, 4.0, 20.0, 14.0, 38.0, 4.0, 32.0, 4.0, 10.0, 18.0, 35.0, 49.0, 4.0, 42.0, 4.0, 66.0, 8.0, 44.0, 35.0, 49.0, 6.0, 6.0]","['Altus', 'Altus', 'Quintus', 'Tenor', 'Bassus', 'Tenor', 'Cantus', 'Cantus', 'Quintus', 'Bassus', 'Quintus', 'Quintus', 'Tenor', 'Bassus', 'Tenor', 'Cantus', 'Quintus', 'Altus', 'Quintus', 'Cantus', 'Tenor', 'Cantus', 'Quintus', 'Quintus', 'Tenor', 'Quintus', 'Altus', 'Cantus', 'Cantus', 'Quintus', 'Quintus', 'Bassus', 'Altus', 'Cantus', 'Altus', 'Bassus', 'Bassus', 'Altus', 'Bassus']",FUGA,39,True,1.0,Tenor,34
60,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,618.0,"['78/2.0', '82/1.0', '86/1.0']","['P4', 'P-8']","[618.0, 648.0, 680.0]","[('-2', '2', '-2', '3'), ('2', '2', '-2', '3'), ('-4', '2', '-2', '3')]","[30.0, 32.0]","['Quintus', 'Altus', 'Tenor']",FUGA,3,True,1.0,Bassus,2
61,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,624.0,"['79/1.0', '82/1.5', '82/2.5', '83/3.0', '86/1.5', '86/2.5', '90/4.0', '94/4.0']","['M-7', 'M3', 'M-3', 'P-8', 'M3', 'd5', 'M2']","[624.0, 649.0, 651.0, 660.0, 681.0, 683.0, 718.0, 750.0]","[('2', '-2', '3', '-2'), ('-2', '-2', '3', '-2'), ('1', '-2', '3', '-2'), ('3', '-2', '3', '-2')]","[25.0, 2.0, 9.0, 21.0, 2.0, 35.0, 32.0]","['Cantus', 'Quintus', 'Altus', 'Quintus', 'Bassus', 'Tenor', 'Tenor', 'Altus']",FUGA,8,True,0.0,,7
62,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,632.0,"['80/1.0', '82/2.0', '84/1.0', '86/2.0', '86/3.0', '90/4.5', '95/1.0']","['m-6', 'M-3', 'm-6', 'm3', 'M3', 'd5']","[632.0, 650.0, 664.0, 682.0, 684.0, 719.0, 752.0]","[('5', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('-5', '3', '-2', '-2'), ('2', '3', '-2', '-2'), ('-3', '3', '-2', '-2')]","[18.0, 14.0, 18.0, 2.0, 35.0, 33.0]","['Cantus', 'Quintus', 'Quintus', 'Bassus', 'Tenor', 'Tenor', 'Altus']",FUGA,7,True,0.0,,3
63,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,635.0,"['80/2.5', '84/2.5']",['P-8'],"[635.0, 667.0]","[('2', '-5', '5', '2')]",[32.0],"['Quintus', 'Bassus']",FUGA,2,False,0.0,,1
64,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,636.0,"['80/3.0', '84/3.0']",['P-8'],"[636.0, 668.0]","[('-5', '5', '2', '-2'), ('-3', '5', '2', '-2')]",[32.0],"['Quintus', 'Bassus']",FUGA,2,True,0.0,,1
65,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,658.0,"['83/2.0', '90/3.5']",['M-2'],"[658.0, 717.0]","[('-2', '-2', '-2', '3'), ('5', '-2', '-2', '3'), ('2', '-2', '-2', '3'), ('4', '-2', '-2', '3'), ('3', '-2', '-2', '3')]",[59.0],"['Quintus', 'Tenor']",FUGA,2,True,0.0,,1
66,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,688.0,"['87/1.0', '91/1.0']",['M3'],"[688.0, 720.0]","[('-2', '-2', '-2', '5'), ('2', '-2', '-2', '5'), ('3', '-2', '-2', '5')]",[32.0],"['Bassus', 'Tenor']",FUGA,2,True,0.0,,1
67,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,689.0,"['87/1.5', '93/3.0', '96/2.0', '96/3.0', '97/4.0']","['m-3', 'P-4', 'P4', 'P8']","[689.0, 740.0, 762.0, 764.0, 774.0]","[('-4', '2', '2', '2'), ('2', '2', '2', '2'), ('-2', '2', '2', '2'), ('-5', '2', '2', '2'), ('-8', '2', '2', '2'), ('-3', '2', '2', '2'), ('4', '2', '2', '2')]","[51.0, 22.0, 2.0, 10.0]","['Quintus', 'Quintus', 'Quintus', 'Quintus', 'Cantus']",FUGA,5,True,0.0,,4
68,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,690.0,"['87/2.0', '89/4.0']",['M3'],"[690.0, 710.0]","[('-2', '2', '4', '-2'), ('2', '2', '4', '-2')]",[20.0],"['Tenor', 'Tenor']",FUGA,2,True,0.0,,1
69,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,692.0,"['87/3.0', '88/1.0', '92/1.0', '99/3.0', '101/4.0', '102/1.0']","['P-12', 'M2', 'P-4', 'm3', 'P4']","[692.0, 696.0, 728.0, 788.0, 806.0, 808.0]","[('-2', '-2', '2', '-2'), ('3', '-2', '2', '-2'), ('4', '-2', '2', '-2'), ('2', '-2', '2', '-2'), ('5', '-2', '2', '-2')]","[4.0, 32.0, 60.0, 18.0, 2.0]","['Cantus', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Quintus']",FUGA,6,True,0.0,,4
70,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,706.0,"['89/2.0', '93/2.0', '97/1.0', '100/1.0']","['P-8', 'P1', 'P-8']","[706.0, 738.0, 768.0, 792.0]","[('-2', '-2', '2', '-3'), ('4', '-2', '2', '-3'), ('2', '-2', '2', '-3')]","[32.0, 30.0, 24.0]","['Cantus', 'Tenor', 'Quintus', 'Bassus']",FUGA,4,True,0.0,,2
71,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,710.0,"['89/4.0', '91/3.0']",['m-14'],"[710.0, 724.0]","[('2', '2', '-3', '2'), ('-4', '2', '-3', '2'), ('-3', '2', '-3', '2'), ('-2', '2', '-3', '2'), ('3', '2', '-3', '2')]",[14.0],"['Cantus', 'Quintus']",FUGA,2,True,0.0,,1
72,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,711.0,"['89/4.5', '98/3.0', '101/3.0', '104/2.5', '104/4.5', '108/2.5', '110/1.0', '111/1.0']","['P4', 'P-8', 'M3', 'P8', 'P-12', 'm16', 'P-8']","[711.0, 780.0, 804.0, 827.0, 831.0, 859.0, 872.0, 880.0]","[('-2', '4', '-2', '-2'), ('5', '4', '-2', '-2'), ('-4', '4', '-2', '-2'), ('-3', '4', '-2', '-2'), ('2', '4', '-2', '-2'), ('-5', '4', '-2', '-2')]","[69.0, 24.0, 23.0, 4.0, 28.0, 13.0, 8.0]","['Tenor', 'Quintus', 'Bassus', 'Quintus', 'Cantus', 'Bassus', 'Cantus', 'Quintus']",FUGA,8,True,0.0,,7
73,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,724.0,"['91/3.0', '100/1.0']",['P1'],"[724.0, 792.0]","[('-8', '5', '-2', '2'), ('-2', '5', '-2', '2'), ('-5', '5', '-2', '2'), ('-3', '5', '-2', '2'), ('2', '5', '-2', '2')]",[68.0],"['Tenor', 'Quintus']",FUGA,2,True,0.0,,1
74,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,743.0,"['93/4.5', '96/1.0']",['P8'],"[743.0, 760.0]","[('-5', '4', '2', '2'), ('2', '4', '2', '2'), ('-4', '4', '2', '2')]",[17.0],"['Bassus', 'Quintus']",FUGA,2,True,0.0,,1
75,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,768.0,"['97/1.0', '100/2.0']",['P-12'],"[768.0, 794.0]","[('2', '-2', '2', '2'), ('-2', '-2', '2', '2'), ('4', '-2', '2', '2'), ('-3', '-2', '2', '2'), ('3', '-2', '2', '2'), ('5', '-2', '2', '2')]",[26.0],"['Cantus', 'Quintus']",FUGA,2,True,1.0,Altus,1
76,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,774.0,"['97/4.0', '100/3.0', '109/2.0', '112/4.0']","['P-5', 'M-2', 'P5']","[774.0, 796.0, 866.0, 894.0]","[('-2', '2', '2', '-2'), ('-3', '2', '2', '-2'), ('-8', '2', '2', '-2'), ('-4', '2', '2', '-2')]","[22.0, 70.0, 28.0]","['Altus', 'Quintus', 'Tenor', 'Tenor']",FUGA,4,True,0.0,,3
77,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,776.0,"['98/1.0', '101/1.0']",['P-8'],"[776.0, 800.0]","[('2', '2', '-3', '4'), ('-2', '2', '-3', '4'), ('3', '2', '-3', '4')]",[24.0],"['Quintus', 'Bassus']",FUGA,2,True,0.0,,1
78,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,779.0,"['98/2.5', '101/2.5']",['P-8'],"[779.0, 803.0]","[('5', '-3', '4', '-2'), ('2', '-3', '4', '-2'), ('4', '-3', '4', '-2')]",[24.0],"['Quintus', 'Bassus']",FUGA,2,True,0.0,,1
79,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,822.0,"['103/4.0', '104/2.0', '107/4.0', '108/3.0', '109/3.0']","['P8', 'P-12', 'P5', 'M9']","[822.0, 826.0, 854.0, 860.0, 868.0]","[('-2', '-2', '-2', '4'), ('2', '-2', '-2', '4'), ('3', '-2', '-2', '4')]","[4.0, 28.0, 6.0, 8.0]","['Quintus', 'Cantus', 'Bassus', 'Tenor', 'Cantus']",FUGA,5,True,0.0,,4
80,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,824.0,"['104/1.0', '104/3.0', '108/1.0', '108/4.5', '109/4.0', '110/1.0', '110/4.0']","['P8', 'P-12', 'P5', 'P12', 'm-14', 'm3']","[824.0, 828.0, 856.0, 863.0, 870.0, 872.0, 878.0]","[('2', '-2', '4', '-2'), ('-2', '-2', '4', '-2'), ('3', '-2', '4', '-2'), ('4', '-2', '4', '-2'), ('-3', '-2', '4', '-2')]","[4.0, 28.0, 7.0, 7.0, 2.0, 6.0]","['Quintus', 'Cantus', 'Bassus', 'Tenor', 'Cantus', 'Quintus', 'Quintus']",FUGA,7,True,0.0,,6
81,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,832.0,"['105/1.0', '109/1.0']",['P-5'],"[832.0, 864.0]","[('-2', '-2', '-2', '5'), ('2', '-2', '-2', '5'), ('3', '-2', '-2', '5')]",[32.0],"['Quintus', 'Bassus']",FUGA,2,True,0.0,,1
82,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,834.0,"['105/2.0', '109/2.0']",['P-5'],"[834.0, 866.0]","[('-2', '-2', '2', '4'), ('-3', '-2', '2', '4'), ('2', '-2', '2', '4')]",[32.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,1
83,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,838.0,"['105/4.0', '109/2.5']",['P-5'],"[838.0, 867.0]","[('-2', '2', '4', '-2'), ('2', '2', '4', '-2')]",[29.0],"['Altus', 'Quintus']",FUGA,2,True,0.0,,1
84,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,839.0,"['105/4.5', '109/1.0']",['M-3'],"[839.0, 864.0]","[('-2', '4', '-2', '2'), ('-4', '4', '-2', '2'), ('2', '4', '-2', '2'), ('-3', '4', '-2', '2')]",[25.0],"['Altus', 'Tenor']",FUGA,2,True,0.0,,1
85,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,862.0,"['108/4.0', '113/2.0', '113/4.0', '116/2.0', '117/4.0', '118/2.0']","['P-4', 'P-5', 'P8', 'M-2', 'm-7']","[862.0, 898.0, 902.0, 922.0, 934.0, 938.0]","[('5', '3', '-2', '-2'), ('-2', '3', '-2', '-2'), ('-4', '3', '-2', '-2'), ('-5', '3', '-2', '-2'), ('2', '3', '-2', '-2'), ('-3', '3', '-2', '-2')]","[36.0, 4.0, 20.0, 12.0, 4.0]","['Cantus', 'Altus', 'Quintus', 'Cantus', 'Altus', 'Tenor']",FUGA,6,True,0.0,,4
86,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,865.0,"['109/1.5', '114/1.0', '114/4.0', '117/1.0', '122/1.0']","['M-2', 'M10', 'M-7', 'P1']","[865.0, 904.0, 910.0, 928.0, 968.0]","[('2', '-2', '2', '2'), ('-2', '-2', '2', '2'), ('4', '-2', '2', '2'), ('-3', '-2', '2', '2'), ('3', '-2', '2', '2'), ('5', '-2', '2', '2')]","[39.0, 6.0, 18.0, 40.0]","['Tenor', 'Bassus', 'Altus', 'Quintus', 'Quintus']",FUGA,5,True,1.0,Tenor,4
87,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,868.0,"['109/3.0', '110/2.0']",['P5'],"[868.0, 874.0]","[('2', '4', '-2', '4'), ('-2', '4', '-2', '4')]",[6.0],"['Quintus', 'Quintus']",FUGA,2,True,0.0,,1
88,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,888.0,"['112/1.0', '119/2.0']",['M9'],"[888.0, 946.0]","[('2', '2', '4', '-3'), ('-2', '2', '4', '-3')]",[58.0],"['Tenor', 'Cantus']",FUGA,2,True,0.0,,1
89,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,890.0,"['112/2.0', '119/4.0', '121/1.0']","['M7', 'A-4']","[890.0, 950.0, 960.0]","[('-5', '4', '-3', '2'), ('2', '4', '-3', '2'), ('-3', '4', '-3', '2'), ('-2', '4', '-3', '2')]","[60.0, 10.0]","['Tenor', 'Cantus', 'Tenor']",FUGA,3,True,0.0,,2
90,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,892.0,"['112/3.0', '119/1.0', '121/1.0', '129/2.0', '133/4.0']","['d5', 'A1', 'm3', 'm-10']","[892.0, 944.0, 960.0, 1026.0, 1062.0]","[('2', '-3', '2', '2'), ('-2', '-3', '2', '2'), ('4', '-3', '2', '2')]","[52.0, 16.0, 66.0, 36.0]","['Tenor', 'Altus', 'Altus', 'Cantus', 'Quintus']",FUGA,5,True,0.0,,4
91,Annibale Padovano,MIssa Ultimi mieie sospiri: Gloria,906.0,"['114/2.0', '114/3.0', '115/1.0', '115/2.0', '117/2.0', '117/3.0', '119/3.0', '120/1.0', '126/2.0', '127/1.0', '127/2.0', '130/1.0', '137/3.5', '138/2.0', '138/3.0', '147/1.0', '153/3.0', '154/1.0', '154/3.0', '155/3.0', '156/1.0', '156/2.0', '156/3.5', '156/4.0', '162/4.0', '166/4.0', '167/1.0', '172/2.0', '175/3.0', '175/4.0', '176/1.0', '176/2.0']","['m-2', 'm7', 'P5', 'P-4', 'M-2', 'P5', 'm-3', 'A-8', 'P5', 'P-4', 'P11', 'm-3', 'M-2', 'M2', 'P4', 'P-5', 'P-5', 'M2', 'P-8', 'P12', 'P-8', 'M2', 'm2', 'P4', 'P5', 'P-5', 'P5', 'm-3', 'P5', 'P-12', 'P8']","[906.0, 908.0, 912.0, 914.0, 930.0, 932.0, 948.0, 952.0, 1002.0, 1008.0, 1010.0, 1032.0, 1093.0, 1098.0, 1100.0, 1168.0, 1220.0, 1224.0, 1228.0, 1236.0, 1240.0, 1242.0, 1245.0, 1246.0, 1294.0, 1326.0, 1328.0, 1370.0, 1396.0, 1398.0, 1400.0, 1402.0]","[('-4', '2', '2', '2'), ('2', '2', '2', '2'), ('-2', '2', '2', '2'), ('-5', '2', '2', '2'), ('-8', '2', '2', '2'), ('-3', '2', '2', '2'), ('4', '2', '2', '2')]","[2.0, 4.0, 2.0, 16.0, 2.0, 16.0, 4.0, 50.0, 6.0, 2.0, 22.0, 61.0, 5.0, 2.0, 68.0, 52.0, 4.0, 4.0, 8.0, 4.0, 2.0, 3.0, 1.0, 48.0, 32.0, 2.0, 42.0, 26.0, 2.0, 2.0, 2.0]","['Bassus', 'Bassus', 'Tenor', 'Altus', 'Quintus', 'Quintus', 'Altus', 'Altus', 'Bassus', 'Bassus', 'Bassus', 'Cantus', 'Cantus', 'Cantus', 'Cantus', 'Cantus', 'Quintus', 'Quintus', 'Quintus', 'Bassus', 'Tenor', 'Tenor', 'Tenor', 'Tenor', 'Quintus', 'Altus', 'Altus', 'Cantus', 'Tenor', 'Cantus', 'Tenor', 'Cantus']",FUGA,32,True,1.0,Bassus,25
